model,split,paper_id,generation,failed_stated,n_stated,failed_implicit,n_implicit,failed_total,keep_stated_only,keep_norel_aware
qwen3_8b,train,20558148,generation_1,4,12,8,16,12,False,False
qwen3_8b,train,20558148,generation_2,3,12,8,16,11,False,False
qwen3_8b,train,20558148,generation_3,4,12,7,16,11,False,False
qwen3_8b,train,20579626,generation_1,0,5,3,10,3,True,False
qwen3_8b,train,20579626,generation_2,0,5,5,10,5,True,False
qwen3_8b,train,20579626,generation_3,0,5,3,10,3,True,False
qwen3_8b,train,20583543,generation_1,0,5,4,10,4,True,False
qwen3_8b,train,20583543,generation_2,1,5,4,10,5,False,False
qwen3_8b,train,20583543,generation_3,0,5,4,10,4,True,False
qwen3_8b,train,20588063,generation_1,0,7,0,8,0,True,True
qwen3_8b,train,20588063,generation_2,0,7,1,8,1,True,False
qwen3_8b,train,20588063,generation_3,0,7,1,8,1,True,False
qwen3_8b,train,20606392,generation_1,0,2,0,1,0,True,True
qwen3_8b,train,20606392,generation_2,0,2,0,1,0,True,True
qwen3_8b,train,20606392,generation_3,0,2,0,1,0,True,True
qwen3_8b,train,20667451,generation_1,0,7,1,8,1,True,False
qwen3_8b,train,20667451,generation_2,0,7,1,8,1,True,False
qwen3_8b,train,20667451,generation_3,0,7,1,8,1,True,False
qwen3_8b,train,20683499,generation_1,2,8,1,13,3,False,False
qwen3_8b,train,20683499,generation_2,2,8,1,13,3,False,False
qwen3_8b,train,20683499,generation_3,4,8,1,13,5,False,False
qwen3_8b,train,20708777,generation_1,0,12,0,16,0,True,True
qwen3_8b,train,20708777,generation_2,0,12,0,16,0,True,True
qwen3_8b,train,20708777,generation_3,0,12,0,16,0,True,True
qwen3_8b,train,20722491,generation_1,19,20,12,100,31,False,False
qwen3_8b,train,20722491,generation_2,14,20,14,100,28,False,False
qwen3_8b,train,20722491,generation_3,14,20,7,100,21,False,False
qwen3_8b,train,20801104,generation_1,0,4,0,6,0,True,True
qwen3_8b,train,20801104,generation_2,0,4,0,6,0,True,True
qwen3_8b,train,20801104,generation_3,0,4,2,6,2,True,False
qwen3_8b,train,20806042,generation_1,0,3,0,3,0,True,True
qwen3_8b,train,20806042,generation_2,0,3,0,3,0,True,True
qwen3_8b,train,20806042,generation_3,0,3,0,3,0,True,True
qwen3_8b,train,20828385,generation_1,2,5,2,10,4,False,False
qwen3_8b,train,20828385,generation_2,0,5,3,10,3,True,False
qwen3_8b,train,20828385,generation_3,2,5,5,10,7,False,False
qwen3_8b,train,20846357,generation_1,4,6,5,15,9,False,False
qwen3_8b,train,20846357,generation_2,3,6,6,15,9,False,False
qwen3_8b,train,20846357,generation_3,0,6,6,15,6,True,False
qwen3_8b,train,20854438,generation_1,4,7,2,8,6,False,False
qwen3_8b,train,20854438,generation_2,4,7,1,8,5,False,False
qwen3_8b,train,20854438,generation_3,4,7,2,8,6,False,False
qwen3_8b,train,20949073,generation_1,1,2,0,1,1,False,False
qwen3_8b,train,20949073,generation_2,1,2,0,1,1,False,False
qwen3_8b,train,20949073,generation_3,1,2,0,1,1,False,False
qwen3_8b,train,20973483,generation_1,4,7,3,21,7,False,False
qwen3_8b,train,20973483,generation_2,5,7,4,21,9,False,False
qwen3_8b,train,20973483,generation_3,4,7,9,21,13,False,False
qwen3_8b,train,21059483,generation_1,1,2,1,1,2,False,False
qwen3_8b,train,21059483,generation_2,0,2,1,1,1,True,False
qwen3_8b,train,21059483,generation_3,0,2,1,1,1,True,False
qwen3_8b,train,21070631,generation_1,0,14,3,13,3,True,False
qwen3_8b,train,21070631,generation_2,1,14,1,13,2,False,False
qwen3_8b,train,21070631,generation_3,0,14,4,13,4,True,False
qwen3_8b,train,21080147,generation_1,0,9,4,11,4,True,False
qwen3_8b,train,21080147,generation_2,1,9,4,11,5,False,False
qwen3_8b,train,21080147,generation_3,0,9,4,11,4,True,False
qwen3_8b,train,21135151,generation_1,0,1,0,0,0,True,True
qwen3_8b,train,21135151,generation_2,0,1,0,0,0,True,True
qwen3_8b,train,21135151,generation_3,0,1,0,0,0,True,True
qwen3_8b,train,21163864,generation_1,1,2,0,1,1,False,False
qwen3_8b,train,21163864,generation_2,1,2,0,1,1,False,False
qwen3_8b,train,21163864,generation_3,1,2,0,1,1,False,False
qwen3_8b,train,21195121,generation_1,1,12,12,16,13,False,False
qwen3_8b,train,21195121,generation_2,3,12,13,16,16,False,False
qwen3_8b,train,21195121,generation_3,4,12,13,16,17,False,False
qwen3_8b,train,21238926,generation_1,5,7,0,8,5,False,False
qwen3_8b,train,21238926,generation_2,5,7,0,8,5,False,False
qwen3_8b,train,21238926,generation_3,2,7,1,8,3,False,False
qwen3_8b,train,21325775,generation_1,1,2,0,1,1,False,False
qwen3_8b,train,21325775,generation_2,0,2,0,1,0,True,True
qwen3_8b,train,21325775,generation_3,0,2,0,1,0,True,True
qwen3_8b,train,21496008,generation_1,0,2,0,1,0,True,True
qwen3_8b,train,21496008,generation_2,0,2,0,1,0,True,True
qwen3_8b,train,21496008,generation_3,0,2,0,1,0,True,True
qwen3_8b,train,21533187,generation_1,0,3,0,7,0,True,True
qwen3_8b,train,21533187,generation_2,0,3,0,7,0,True,True
qwen3_8b,train,21533187,generation_3,0,3,0,7,0,True,True
qwen3_8b,train,21615796,generation_1,0,5,0,5,0,True,True
qwen3_8b,train,21615796,generation_2,0,5,0,5,0,True,True
qwen3_8b,train,21615796,generation_3,1,5,0,5,1,False,False
qwen3_8b,train,21666969,generation_1,0,6,4,15,4,True,False
qwen3_8b,train,21666969,generation_2,0,6,4,15,4,True,False
qwen3_8b,train,21666969,generation_3,0,6,4,15,4,True,False
qwen3_8b,train,21682595,generation_1,1,4,0,2,1,False,False
qwen3_8b,train,21682595,generation_2,1,4,0,2,1,False,False
qwen3_8b,train,21682595,generation_3,1,4,0,2,1,False,False
qwen3_8b,train,21695597,generation_1,0,6,0,15,0,True,True
qwen3_8b,train,21695597,generation_2,0,6,0,15,0,True,True
qwen3_8b,train,21695597,generation_3,0,6,0,15,0,True,True
qwen3_8b,train,21699520,generation_1,1,3,0,3,1,False,False
qwen3_8b,train,21699520,generation_2,1,3,0,3,1,False,False
qwen3_8b,train,21699520,generation_3,1,3,0,3,1,False,False
qwen3_8b,train,21771880,generation_1,0,3,2,3,2,True,False
qwen3_8b,train,21771880,generation_2,1,3,2,3,3,False,False
qwen3_8b,train,21771880,generation_3,0,3,2,3,2,True,False
qwen3_8b,train,21810259,generation_1,9,25,11,42,20,False,False
qwen3_8b,train,21810259,generation_2,12,25,10,42,22,False,False
qwen3_8b,train,21810259,generation_3,9,25,10,42,19,False,False
qwen3_8b,train,21904390,generation_1,0,3,0,3,0,True,True
qwen3_8b,train,21904390,generation_2,0,3,0,3,0,True,True
qwen3_8b,train,21904390,generation_3,1,3,0,3,1,False,False
qwen3_8b,train,21911891,generation_1,0,2,1,1,1,True,False
qwen3_8b,train,21911891,generation_2,0,2,1,1,1,True,False
qwen3_8b,train,21911891,generation_3,0,2,1,1,1,True,False
qwen3_8b,train,22048266,generation_1,0,5,0,10,0,True,True
qwen3_8b,train,22048266,generation_2,0,5,0,10,0,True,True
qwen3_8b,train,22048266,generation_3,0,5,0,10,0,True,True
qwen3_8b,train,22051099,generation_1,0,6,5,14,5,True,False
qwen3_8b,train,22051099,generation_2,0,6,6,14,6,True,False
qwen3_8b,train,22051099,generation_3,0,6,6,14,6,True,False
qwen3_8b,train,22104738,generation_1,0,3,2,3,2,True,False
qwen3_8b,train,22104738,generation_2,1,3,2,3,3,False,False
qwen3_8b,train,22104738,generation_3,0,3,2,3,2,True,False
qwen3_8b,train,22180037,generation_1,1,4,0,2,1,False,False
qwen3_8b,train,22180037,generation_2,0,4,0,2,0,True,True
qwen3_8b,train,22180037,generation_3,0,4,0,2,0,True,True
qwen3_8b,train,22303482,generation_1,7,30,14,106,21,False,False
qwen3_8b,train,22303482,generation_2,11,30,9,106,20,False,False
qwen3_8b,train,22303482,generation_3,2,30,12,106,14,False,False
qwen3_8b,train,22808010,generation_1,6,32,27,292,33,False,False
qwen3_8b,train,22808010,generation_2,1,32,50,292,51,False,False
qwen3_8b,train,22808010,generation_3,0,32,56,292,56,True,False
qwen3_8b,train,22836123,generation_1,2,6,3,15,5,False,False
qwen3_8b,train,22836123,generation_2,4,6,3,15,7,False,False
qwen3_8b,train,22836123,generation_3,2,6,3,15,5,False,False
qwen3_8b,train,22859398,generation_1,1,7,0,21,1,False,False
qwen3_8b,train,22859398,generation_2,1,7,0,21,1,False,False
qwen3_8b,train,22859398,generation_3,1,7,0,21,1,False,False
qwen3_8b,train,23791840,generation_1,4,15,13,30,17,False,False
qwen3_8b,train,23791840,generation_2,4,15,14,30,18,False,False
qwen3_8b,train,23791840,generation_3,4,15,10,30,14,False,False
qwen3_8b,train,23864035,generation_1,0,4,0,1,0,True,True
qwen3_8b,train,23864035,generation_2,0,4,0,1,0,True,True
qwen3_8b,train,23864035,generation_3,0,4,0,1,0,True,True
qwen3_8b,train,23949582,generation_1,0,5,0,5,0,True,True
qwen3_8b,train,23949582,generation_2,0,5,0,5,0,True,True
qwen3_8b,train,23949582,generation_3,0,5,1,5,1,True,False
qwen3_8b,train,23952588,generation_1,0,2,0,1,0,True,True
qwen3_8b,train,23952588,generation_2,0,2,0,1,0,True,True
qwen3_8b,train,23952588,generation_3,0,2,0,1,0,True,True
qwen3_8b,train,24055495,generation_1,4,14,16,41,20,False,False
qwen3_8b,train,24055495,generation_2,6,14,20,41,26,False,False
qwen3_8b,train,24055495,generation_3,6,14,18,41,24,False,False
qwen3_8b,train,24100257,generation_1,2,3,0,3,2,False,False
qwen3_8b,train,24100257,generation_2,2,3,0,3,2,False,False
qwen3_8b,train,24100257,generation_3,2,3,0,3,2,False,False
qwen3_8b,train,24126708,generation_1,0,10,4,11,4,True,False
qwen3_8b,train,24126708,generation_2,1,10,5,11,6,False,False
qwen3_8b,train,24126708,generation_3,1,10,3,11,4,False,False
qwen3_8b,train,24132704,generation_1,10,16,7,29,17,False,False
qwen3_8b,train,24132704,generation_2,6,16,9,29,15,False,False
qwen3_8b,train,24132704,generation_3,7,16,5,29,12,False,False
qwen3_8b,train,2422478,generation_1,1,4,1,2,2,False,False
qwen3_8b,train,2422478,generation_2,1,4,2,2,3,False,False
qwen3_8b,train,2422478,generation_3,2,4,0,2,2,False,False
qwen3_8b,train,24309294,generation_1,2,10,11,18,13,False,False
qwen3_8b,train,24309294,generation_2,5,10,11,18,16,False,False
qwen3_8b,train,24309294,generation_3,4,10,12,18,16,False,False
qwen3_8b,train,24341598,generation_1,0,6,2,8,2,True,False
qwen3_8b,train,24341598,generation_2,0,6,2,8,2,True,False
qwen3_8b,train,24341598,generation_3,0,6,2,8,2,True,False
qwen3_8b,train,24477591,generation_1,1,10,7,18,8,False,False
qwen3_8b,train,24477591,generation_2,1,10,9,18,10,False,False
qwen3_8b,train,24477591,generation_3,1,10,8,18,9,False,False
qwen3_8b,train,24535067,generation_1,5,7,4,7,9,False,False
qwen3_8b,train,24535067,generation_2,4,7,4,7,8,False,False
qwen3_8b,train,24535067,generation_3,5,7,4,7,9,False,False
qwen3_8b,train,24587916,generation_1,2,8,4,13,6,False,False
qwen3_8b,train,24587916,generation_2,0,8,4,13,4,True,False
qwen3_8b,train,24587916,generation_3,0,8,6,13,6,True,False
qwen3_8b,train,24588023,generation_1,1,1,0,0,1,False,False
qwen3_8b,train,24588023,generation_2,1,1,0,0,1,False,False
qwen3_8b,train,24588023,generation_3,1,1,0,0,1,False,False
qwen3_8b,train,24623966,generation_1,4,12,11,34,15,False,False
qwen3_8b,train,24623966,generation_2,2,12,15,34,17,False,False
qwen3_8b,train,24623966,generation_3,5,12,16,34,21,False,False
qwen3_8b,train,24632946,generation_1,4,13,4,42,8,False,False
qwen3_8b,train,24632946,generation_2,5,13,4,42,9,False,False
qwen3_8b,train,24632946,generation_3,5,13,13,42,18,False,False
qwen3_8b,train,24709919,generation_1,3,6,1,4,4,False,False
qwen3_8b,train,24709919,generation_2,3,6,1,4,4,False,False
qwen3_8b,train,24709919,generation_3,1,6,1,4,2,False,False
qwen3_8b,train,24742750,generation_1,1,2,0,1,1,False,False
qwen3_8b,train,24742750,generation_2,0,2,0,1,0,True,True
qwen3_8b,train,24742750,generation_3,1,2,0,1,1,False,False
qwen3_8b,train,24743235,generation_1,4,8,4,12,8,False,False
qwen3_8b,train,24743235,generation_2,4,8,3,12,7,False,False
qwen3_8b,train,24743235,generation_3,6,8,3,12,9,False,False
qwen3_8b,train,24768818,generation_1,3,19,9,34,12,False,False
qwen3_8b,train,24768818,generation_2,4,19,8,34,12,False,False
qwen3_8b,train,24768818,generation_3,2,19,9,34,11,False,False
qwen3_8b,train,24842192,generation_1,3,20,4,35,7,False,False
qwen3_8b,train,24842192,generation_2,2,20,2,35,4,False,False
qwen3_8b,train,24842192,generation_3,3,20,3,35,6,False,False
qwen3_8b,train,24853300,generation_1,4,12,12,78,16,False,False
qwen3_8b,train,24853300,generation_2,3,12,9,78,12,False,False
qwen3_8b,train,24853300,generation_3,3,12,9,78,12,False,False
qwen3_8b,train,24902786,generation_1,3,13,30,42,33,False,False
qwen3_8b,train,24902786,generation_2,5,13,20,42,25,False,False
qwen3_8b,train,24902786,generation_3,3,13,19,42,22,False,False
qwen3_8b,train,24911645,generation_1,5,15,16,39,21,False,False
qwen3_8b,train,24911645,generation_2,6,15,16,39,22,False,False
qwen3_8b,train,24911645,generation_3,6,15,12,39,18,False,False
qwen3_8b,train,24914936,generation_1,6,10,14,45,20,False,False
qwen3_8b,train,24914936,generation_2,6,10,14,45,20,False,False
qwen3_8b,train,24914936,generation_3,6,10,13,45,19,False,False
qwen3_8b,train,24927617,generation_1,0,8,14,23,14,True,False
qwen3_8b,train,24927617,generation_2,1,8,15,23,16,False,False
qwen3_8b,train,24927617,generation_3,0,8,15,23,15,True,False
qwen3_8b,train,24971338,generation_1,10,23,4,67,14,False,False
qwen3_8b,train,24971338,generation_2,9,23,2,67,11,False,False
qwen3_8b,train,24971338,generation_3,17,23,1,67,18,False,False
qwen3_8b,train,25054547,generation_1,4,13,12,23,16,False,False
qwen3_8b,train,25054547,generation_2,5,13,11,23,16,False,False
qwen3_8b,train,25054547,generation_3,5,13,11,23,16,False,False
qwen3_8b,train,25218136,generation_1,6,15,5,60,11,False,False
qwen3_8b,train,25218136,generation_2,5,15,4,60,9,False,False
qwen3_8b,train,25218136,generation_3,8,15,5,60,13,False,False
qwen3_8b,train,25263533,generation_1,12,26,7,108,19,False,False
qwen3_8b,train,25263533,generation_2,17,26,4,108,21,False,False
qwen3_8b,train,25263533,generation_3,17,26,8,108,25,False,False
qwen3_8b,train,25305591,generation_1,22,27,6,93,28,False,False
qwen3_8b,train,25305591,generation_2,21,27,8,93,29,False,False
qwen3_8b,train,25305591,generation_3,21,27,22,93,43,False,False
qwen3_8b,train,25622904,generation_1,15,26,10,79,25,False,False
qwen3_8b,train,25622904,generation_2,12,26,15,79,27,False,False
qwen3_8b,train,25622904,generation_3,10,26,29,79,39,False,False
qwen3_8b,train,25946186,generation_1,1,13,6,32,7,False,False
qwen3_8b,train,25946186,generation_2,2,13,11,32,13,False,False
qwen3_8b,train,25946186,generation_3,1,13,6,32,7,False,False
qwen3_8b,train,25979836,generation_1,28,53,59,380,87,False,False
qwen3_8b,train,25979836,generation_2,27,53,58,380,85,False,False
qwen3_8b,train,25979836,generation_3,33,53,53,380,86,False,False
qwen3_8b,train,25983002,generation_1,1,9,6,12,7,False,False
qwen3_8b,train,25983002,generation_2,1,9,6,12,7,False,False
qwen3_8b,train,25983002,generation_3,1,9,6,12,7,False,False
qwen3_8b,train,25986755,generation_1,4,16,15,50,19,False,False
qwen3_8b,train,25986755,generation_2,4,16,10,50,14,False,False
qwen3_8b,train,25986755,generation_3,3,16,11,50,14,False,False
qwen3_8b,train,26027517,generation_1,18,31,26,160,44,False,False
qwen3_8b,train,26027517,generation_2,16,31,25,160,41,False,False
qwen3_8b,train,26027517,generation_3,14,31,22,160,36,False,False
qwen3_8b,train,26102294,generation_1,5,14,3,7,8,False,False
qwen3_8b,train,26102294,generation_2,3,14,4,7,7,False,False
qwen3_8b,train,26102294,generation_3,3,14,2,7,5,False,False
qwen3_8b,train,26115410,generation_1,0,1,0,0,0,True,True
qwen3_8b,train,26115410,generation_2,0,1,0,0,0,True,True
qwen3_8b,train,26115410,generation_3,0,1,0,0,0,True,True
qwen3_8b,train,26270232,generation_1,8,25,11,95,19,False,False
qwen3_8b,train,26270232,generation_2,10,25,7,95,17,False,False
qwen3_8b,train,26270232,generation_3,1,25,19,95,20,False,False
qwen3_8b,train,26411452,generation_1,0,7,6,13,6,True,False
qwen3_8b,train,26411452,generation_2,0,7,6,13,6,True,False
qwen3_8b,train,26411452,generation_3,0,7,6,13,6,True,False
qwen3_8b,train,26516699,generation_1,6,59,5,378,11,False,False
qwen3_8b,train,26516699,generation_2,3,59,2,378,5,False,False
qwen3_8b,train,26516699,generation_3,4,59,1,378,5,False,False
qwen3_8b,train,26731607,generation_1,0,1,0,0,0,True,True
qwen3_8b,train,26731607,generation_2,1,1,0,0,1,False,False
qwen3_8b,train,26731607,generation_3,0,1,0,0,0,True,True
qwen3_8b,train,27014915,generation_1,4,21,28,69,32,False,False
qwen3_8b,train,27014915,generation_2,4,21,24,69,28,False,False
qwen3_8b,train,27014915,generation_3,2,21,32,69,34,False,False
qwen3_8b,train,27084744,generation_1,6,30,20,61,26,False,False
qwen3_8b,train,27084744,generation_2,3,30,20,61,23,False,False
qwen3_8b,train,27084744,generation_3,11,30,12,61,23,False,False
qwen3_8b,train,27134166,generation_1,7,14,19,64,26,False,False
qwen3_8b,train,27134166,generation_2,6,14,26,64,32,False,False
qwen3_8b,train,27134166,generation_3,4,14,20,64,24,False,False
qwen3_8b,train,27172902,generation_1,8,17,7,48,15,False,False
qwen3_8b,train,27172902,generation_2,6,17,7,48,13,False,False
qwen3_8b,train,27172902,generation_3,8,17,8,48,16,False,False
qwen3_8b,train,27184800,generation_1,0,5,0,1,0,True,True
qwen3_8b,train,27184800,generation_2,0,5,0,1,0,True,True
qwen3_8b,train,27184800,generation_3,0,5,0,1,0,True,True
qwen3_8b,train,27248656,generation_1,15,37,6,173,21,False,False
qwen3_8b,train,27248656,generation_2,13,37,10,173,23,False,False
qwen3_8b,train,27248656,generation_3,14,37,6,173,20,False,False
qwen3_8b,train,27292643,generation_1,2,6,4,9,6,False,False
qwen3_8b,train,27292643,generation_2,1,6,5,9,6,False,False
qwen3_8b,train,27292643,generation_3,2,6,4,9,6,False,False
qwen3_8b,train,27630165,generation_1,4,14,3,7,7,False,False
qwen3_8b,train,27630165,generation_2,0,14,3,7,3,True,False
qwen3_8b,train,27630165,generation_3,3,14,3,7,6,False,False
qwen3_8b,train,27640183,generation_1,2,6,14,30,16,False,False
qwen3_8b,train,27640183,generation_2,1,6,14,30,15,False,False
qwen3_8b,train,27640183,generation_3,0,6,15,30,15,True,False
qwen3_8b,train,27643404,generation_1,0,9,6,27,6,True,False
qwen3_8b,train,27643404,generation_2,1,9,4,27,5,False,False
qwen3_8b,train,27643404,generation_3,0,9,6,27,6,True,False
qwen3_8b,train,27779699,generation_1,1,10,4,11,5,False,False
qwen3_8b,train,27779699,generation_2,2,10,4,11,6,False,False
qwen3_8b,train,27779699,generation_3,4,10,5,11,9,False,False
qwen3_8b,train,27825100,generation_1,1,10,9,18,10,False,False
qwen3_8b,train,27825100,generation_2,2,10,9,18,11,False,False
qwen3_8b,train,27825100,generation_3,4,10,8,18,12,False,False
qwen3_8b,train,27860244,generation_1,5,19,5,59,10,False,False
qwen3_8b,train,27860244,generation_2,6,19,5,59,11,False,False
qwen3_8b,train,27860244,generation_3,7,19,4,59,11,False,False
qwen3_8b,train,27930654,generation_1,0,7,8,19,8,True,False
qwen3_8b,train,27930654,generation_2,0,7,8,19,8,True,False
qwen3_8b,train,27930654,generation_3,0,7,8,19,8,True,False
qwen3_8b,train,27941998,generation_1,2,16,10,33,12,False,False
qwen3_8b,train,27941998,generation_2,0,16,9,33,9,True,False
qwen3_8b,train,27941998,generation_3,10,16,2,33,12,False,False
qwen3_8b,train,27959382,generation_1,4,8,0,20,4,False,False
qwen3_8b,train,27959382,generation_2,5,8,1,20,6,False,False
qwen3_8b,train,27959382,generation_3,3,8,3,20,6,False,False
qwen3_8b,train,27974047,generation_1,5,24,10,112,15,False,False
qwen3_8b,train,27974047,generation_2,5,24,11,112,16,False,False
qwen3_8b,train,27974047,generation_3,3,24,13,112,16,False,False
qwen3_8b,train,27999109,generation_1,2,10,16,35,18,False,False
qwen3_8b,train,27999109,generation_2,3,10,5,35,8,False,False
qwen3_8b,train,27999109,generation_3,1,10,19,35,20,False,False
qwen3_8b,train,28075473,generation_1,3,13,2,15,5,False,False
qwen3_8b,train,28075473,generation_2,5,13,3,15,8,False,False
qwen3_8b,train,28075473,generation_3,5,13,2,15,7,False,False
qwen3_8b,train,28098423,generation_1,2,10,9,25,11,False,False
qwen3_8b,train,28098423,generation_2,2,10,10,25,12,False,False
qwen3_8b,train,28098423,generation_3,1,10,12,25,13,False,False
qwen3_8b,train,28101574,generation_1,0,7,0,8,0,True,True
qwen3_8b,train,28101574,generation_2,1,7,2,8,3,False,False
qwen3_8b,train,28101574,generation_3,2,7,0,8,2,False,False
qwen3_8b,train,28148288,generation_1,4,9,7,19,11,False,False
qwen3_8b,train,28148288,generation_2,4,9,7,19,11,False,False
qwen3_8b,train,28148288,generation_3,3,9,4,19,7,False,False
qwen3_8b,train,28151486,generation_1,4,8,4,7,8,False,False
