model,split,paper_id,generation,rel_idx,num_relations,num_entities,abstract_words,entity_a,type_a,relation_type,entity_b,type_b,prob_supported
qwen3_8b,train,20046642,generation_3,17,22,52,235,carmustine,ChemicalEntity,Negative_Correlation,glutathione reductase,GeneOrGeneProduct,0.9760110378265381
qwen3_8b,train,20046642,generation_3,18,22,52,235,carmustine,ChemicalEntity,Positive_Correlation,D008569,unknown,0.000811362115200609
qwen3_8b,train,20046642,generation_3,19,22,52,235,carmustine,ChemicalEntity,Positive_Correlation,D007859,unknown,0.0008383280946873128
qwen3_8b,train,20046642,generation_3,20,22,52,235,carmustine,ChemicalEntity,Positive_Correlation,Metallothionein,ChemicalEntity,0.020939454436302185
qwen3_8b,train,20046642,generation_3,21,22,52,235,carmustine,ChemicalEntity,Positive_Correlation,cognitive dysfunction,DiseaseOrPhenotypicFeature,0.007394623011350632
qwen3_8b,train,20534142,generation_1,0,14,48,194,abnormal glucose homeostasis,DiseaseOrPhenotypicFeature,Association,proinsulin,ChemicalEntity,0.9977005124092102
qwen3_8b,train,20534142,generation_1,1,14,48,194,glucose,ChemicalEntity,Association,PCSK1,GeneOrGeneProduct,0.9974579215049744
qwen3_8b,train,20534142,generation_1,2,14,48,194,glucose,ChemicalEntity,Association,proinsulin,ChemicalEntity,0.99769127368927
qwen3_8b,train,20534142,generation_1,3,14,48,194,rs6232,SequenceVariant,Association,glucose,ChemicalEntity,0.9931930899620056
qwen3_8b,train,20534142,generation_1,4,14,48,194,rs6232,SequenceVariant,Association,obesity,DiseaseOrPhenotypicFeature,0.9858270883560181
qwen3_8b,train,20534142,generation_1,5,14,48,194,rs6232,SequenceVariant,Association,insulin,GeneOrGeneProduct,0.013213063590228558
qwen3_8b,train,20534142,generation_1,6,14,48,194,PCSK1,GeneOrGeneProduct,Association,abnormal glucose homeostasis,DiseaseOrPhenotypicFeature,0.9869895577430725
qwen3_8b,train,20534142,generation_1,7,14,48,194,PCSK1,GeneOrGeneProduct,Association,proinsulin,ChemicalEntity,0.0005549414781853557
qwen3_8b,train,20534142,generation_1,8,14,48,194,rs6235,SequenceVariant,Association,obesity,DiseaseOrPhenotypicFeature,0.9839503765106201
qwen3_8b,train,20534142,generation_1,9,14,48,194,proinsulin,ChemicalEntity,Association,obesity,DiseaseOrPhenotypicFeature,0.9901871681213379
qwen3_8b,train,20534142,generation_1,10,14,48,194,obesity,DiseaseOrPhenotypicFeature,Association,PCSK1,GeneOrGeneProduct,0.9981111288070679
qwen3_8b,train,20534142,generation_1,11,14,48,194,insulin,GeneOrGeneProduct,Association,PCSK1,GeneOrGeneProduct,0.9974742531776428
qwen3_8b,train,20534142,generation_1,12,14,48,194,insulin,GeneOrGeneProduct,Association,proinsulin,ChemicalEntity,0.9974271655082703
qwen3_8b,train,20534142,generation_1,13,14,48,194,insulin,GeneOrGeneProduct,Association,obesity,DiseaseOrPhenotypicFeature,0.0013446034863591194
qwen3_8b,train,20534142,generation_2,0,14,48,223,abnormal glucose homeostasis,DiseaseOrPhenotypicFeature,Association,proinsulin,ChemicalEntity,0.9979540109634399
qwen3_8b,train,20534142,generation_2,1,14,48,223,glucose,ChemicalEntity,Association,PCSK1,GeneOrGeneProduct,0.9975398778915405
qwen3_8b,train,20534142,generation_2,2,14,48,223,glucose,ChemicalEntity,Association,proinsulin,ChemicalEntity,0.9972633123397827
qwen3_8b,train,20534142,generation_2,3,14,48,223,rs6232,SequenceVariant,Association,glucose,ChemicalEntity,0.9899259805679321
qwen3_8b,train,20534142,generation_2,4,14,48,223,rs6232,SequenceVariant,Association,obesity,DiseaseOrPhenotypicFeature,0.9834374189376831
qwen3_8b,train,20534142,generation_2,5,14,48,223,rs6232,SequenceVariant,Association,insulin,GeneOrGeneProduct,0.35431531071662903
qwen3_8b,train,20534142,generation_2,6,14,48,223,PCSK1,GeneOrGeneProduct,Association,abnormal glucose homeostasis,DiseaseOrPhenotypicFeature,0.9900903701782227
qwen3_8b,train,20534142,generation_2,7,14,48,223,PCSK1,GeneOrGeneProduct,Association,proinsulin,ChemicalEntity,0.00077204336412251
qwen3_8b,train,20534142,generation_2,8,14,48,223,rs6235,SequenceVariant,Association,obesity,DiseaseOrPhenotypicFeature,0.9820671081542969
qwen3_8b,train,20534142,generation_2,9,14,48,223,proinsulin,ChemicalEntity,Association,obesity,DiseaseOrPhenotypicFeature,0.9936885237693787
qwen3_8b,train,20534142,generation_2,10,14,48,223,obesity,DiseaseOrPhenotypicFeature,Association,PCSK1,GeneOrGeneProduct,0.9980795383453369
qwen3_8b,train,20534142,generation_2,11,14,48,223,insulin,GeneOrGeneProduct,Association,PCSK1,GeneOrGeneProduct,0.997479259967804
qwen3_8b,train,20534142,generation_2,12,14,48,223,insulin,GeneOrGeneProduct,Association,proinsulin,ChemicalEntity,0.9969704151153564
qwen3_8b,train,20534142,generation_2,13,14,48,223,insulin,GeneOrGeneProduct,Association,obesity,DiseaseOrPhenotypicFeature,0.964922308921814
qwen3_8b,train,20534142,generation_3,0,14,48,261,abnormal glucose homeostasis,DiseaseOrPhenotypicFeature,Association,proinsulin,ChemicalEntity,0.9978271126747131
qwen3_8b,train,20534142,generation_3,1,14,48,261,glucose,ChemicalEntity,Association,PCSK1,GeneOrGeneProduct,0.9975354671478271
qwen3_8b,train,20534142,generation_3,2,14,48,261,glucose,ChemicalEntity,Association,proinsulin,ChemicalEntity,0.9975798726081848
qwen3_8b,train,20534142,generation_3,3,14,48,261,rs6232,SequenceVariant,Association,glucose,ChemicalEntity,0.9951393604278564
qwen3_8b,train,20534142,generation_3,4,14,48,261,rs6232,SequenceVariant,Association,obesity,DiseaseOrPhenotypicFeature,0.9867920875549316
qwen3_8b,train,20534142,generation_3,5,14,48,261,rs6232,SequenceVariant,Association,insulin,GeneOrGeneProduct,0.12585341930389404
qwen3_8b,train,20534142,generation_3,6,14,48,261,PCSK1,GeneOrGeneProduct,Association,abnormal glucose homeostasis,DiseaseOrPhenotypicFeature,0.9950857758522034
qwen3_8b,train,20534142,generation_3,7,14,48,261,PCSK1,GeneOrGeneProduct,Association,proinsulin,ChemicalEntity,0.0012843441218137741
qwen3_8b,train,20534142,generation_3,8,14,48,261,rs6235,SequenceVariant,Association,obesity,DiseaseOrPhenotypicFeature,0.9877439141273499
qwen3_8b,train,20534142,generation_3,9,14,48,261,proinsulin,ChemicalEntity,Association,obesity,DiseaseOrPhenotypicFeature,0.9913837909698486
qwen3_8b,train,20534142,generation_3,10,14,48,261,obesity,DiseaseOrPhenotypicFeature,Association,PCSK1,GeneOrGeneProduct,0.9979686141014099
qwen3_8b,train,20534142,generation_3,11,14,48,261,insulin,GeneOrGeneProduct,Association,PCSK1,GeneOrGeneProduct,0.9972443580627441
qwen3_8b,train,20534142,generation_3,12,14,48,261,insulin,GeneOrGeneProduct,Association,proinsulin,ChemicalEntity,0.9967735409736633
qwen3_8b,train,20534142,generation_3,13,14,48,261,insulin,GeneOrGeneProduct,Association,obesity,DiseaseOrPhenotypicFeature,0.04253716766834259
qwen3_8b,train,28260110,generation_1,0,21,51,287,fatty acid,ChemicalEntity,Association,colon cancer,DiseaseOrPhenotypicFeature,0.9933886528015137
qwen3_8b,train,28260110,generation_1,1,21,51,287,Palmitate,ChemicalEntity,Association,fatty acid synthase,GeneOrGeneProduct,0.9958602786064148
qwen3_8b,train,28260110,generation_1,2,21,51,287,Palmitate,ChemicalEntity,Association,emodin,ChemicalEntity,0.8955762982368469
qwen3_8b,train,28260110,generation_1,3,21,51,287,cerulenin,ChemicalEntity,Negative_Correlation,fatty acid synthase,GeneOrGeneProduct,0.27229222655296326
qwen3_8b,train,28260110,generation_1,4,21,51,287,cerulenin,ChemicalEntity,Negative_Correlation,colon cancer,DiseaseOrPhenotypicFeature,0.9872136116027832
qwen3_8b,train,28260110,generation_1,5,21,51,287,fatty acid synthase,GeneOrGeneProduct,Association,fatty acid,ChemicalEntity,0.9896001815795898
qwen3_8b,train,28260110,generation_1,6,21,51,287,fatty acid synthase,GeneOrGeneProduct,Association,5595,unknown,0.00027989401132799685
qwen3_8b,train,28260110,generation_1,7,21,51,287,fatty acid synthase,GeneOrGeneProduct,Association,5594,unknown,0.00024521604063920677
qwen3_8b,train,28260110,generation_1,8,21,51,287,fatty acid synthase,GeneOrGeneProduct,Association,Akt,GeneOrGeneProduct,0.927486002445221
qwen3_8b,train,28260110,generation_1,9,21,51,287,fatty acid synthase,GeneOrGeneProduct,Association,phosphatidylinositol 3-kinase,GeneOrGeneProduct,0.9814894795417786
qwen3_8b,train,28260110,generation_1,10,21,51,287,fatty acid synthase,GeneOrGeneProduct,Association,nicotinamide adenine dinucleotide phosphate,ChemicalEntity,0.0002516167878638953
qwen3_8b,train,28260110,generation_1,11,21,51,287,fatty acid synthase,GeneOrGeneProduct,Association,colon cancer,DiseaseOrPhenotypicFeature,0.9942328333854675
qwen3_8b,train,28260110,generation_1,12,21,51,287,fatty acid synthase,GeneOrGeneProduct,Negative_Correlation,emodin,ChemicalEntity,0.9536404013633728
qwen3_8b,train,28260110,generation_1,13,21,51,287,emodin,ChemicalEntity,Association,5595,unknown,0.0003491597017273307
qwen3_8b,train,28260110,generation_1,14,21,51,287,emodin,ChemicalEntity,Association,5594,unknown,0.0002924398286268115
qwen3_8b,train,28260110,generation_1,15,21,51,287,emodin,ChemicalEntity,Association,Akt,GeneOrGeneProduct,0.981555163860321
qwen3_8b,train,28260110,generation_1,16,21,51,287,emodin,ChemicalEntity,Association,phosphatidylinositol 3-kinase,GeneOrGeneProduct,0.9878794550895691
qwen3_8b,train,28260110,generation_1,17,21,51,287,emodin,ChemicalEntity,Cotreatment,cerulenin,ChemicalEntity,0.0072108362801373005
qwen3_8b,train,28260110,generation_1,18,21,51,287,emodin,ChemicalEntity,Negative_Correlation,free fatty acid,ChemicalEntity,0.9709823727607727
qwen3_8b,train,28260110,generation_1,19,21,51,287,emodin,ChemicalEntity,Negative_Correlation,colon cancer,DiseaseOrPhenotypicFeature,0.987786054611206
qwen3_8b,train,28260110,generation_1,20,21,51,287,emodin,ChemicalEntity,Negative_Correlation,cancer,DiseaseOrPhenotypicFeature,0.9865352511405945
qwen3_8b,train,28260110,generation_2,0,21,51,270,fatty acid,ChemicalEntity,Association,colon cancer,DiseaseOrPhenotypicFeature,0.9929938912391663
qwen3_8b,train,28260110,generation_2,1,21,51,270,Palmitate,ChemicalEntity,Association,fatty acid synthase,GeneOrGeneProduct,0.9954935312271118
qwen3_8b,train,28260110,generation_2,2,21,51,270,Palmitate,ChemicalEntity,Association,emodin,ChemicalEntity,0.9753463864326477
qwen3_8b,train,28260110,generation_2,3,21,51,270,cerulenin,ChemicalEntity,Negative_Correlation,fatty acid synthase,GeneOrGeneProduct,0.8005474805831909
qwen3_8b,train,28260110,generation_2,4,21,51,270,cerulenin,ChemicalEntity,Negative_Correlation,colon cancer,DiseaseOrPhenotypicFeature,0.9884605407714844
qwen3_8b,train,28260110,generation_2,5,21,51,270,fatty acid synthase,GeneOrGeneProduct,Association,fatty acid,ChemicalEntity,0.9934723377227783
qwen3_8b,train,28260110,generation_2,6,21,51,270,fatty acid synthase,GeneOrGeneProduct,Association,5595,unknown,0.0005785327521152794
qwen3_8b,train,28260110,generation_2,7,21,51,270,fatty acid synthase,GeneOrGeneProduct,Association,5594,unknown,0.0003959823225159198
qwen3_8b,train,28260110,generation_2,8,21,51,270,fatty acid synthase,GeneOrGeneProduct,Association,Akt,GeneOrGeneProduct,0.9953243136405945
qwen3_8b,train,28260110,generation_2,9,21,51,270,fatty acid synthase,GeneOrGeneProduct,Association,phosphatidylinositol 3-kinase,GeneOrGeneProduct,0.9933789968490601
qwen3_8b,train,28260110,generation_2,10,21,51,270,fatty acid synthase,GeneOrGeneProduct,Association,nicotinamide adenine dinucleotide phosphate,ChemicalEntity,0.9950335025787354
qwen3_8b,train,28260110,generation_2,11,21,51,270,fatty acid synthase,GeneOrGeneProduct,Association,colon cancer,DiseaseOrPhenotypicFeature,0.9947935938835144
qwen3_8b,train,28260110,generation_2,12,21,51,270,fatty acid synthase,GeneOrGeneProduct,Negative_Correlation,emodin,ChemicalEntity,0.05326205492019653
qwen3_8b,train,28260110,generation_2,13,21,51,270,emodin,ChemicalEntity,Association,5595,unknown,0.04746177792549133
qwen3_8b,train,28260110,generation_2,14,21,51,270,emodin,ChemicalEntity,Association,5594,unknown,0.00488491402938962
qwen3_8b,train,28260110,generation_2,15,21,51,270,emodin,ChemicalEntity,Association,Akt,GeneOrGeneProduct,0.9940494298934937
qwen3_8b,train,28260110,generation_2,16,21,51,270,emodin,ChemicalEntity,Association,phosphatidylinositol 3-kinase,GeneOrGeneProduct,0.9962794184684753
qwen3_8b,train,28260110,generation_2,17,21,51,270,emodin,ChemicalEntity,Cotreatment,cerulenin,ChemicalEntity,0.0010459262412041426
qwen3_8b,train,28260110,generation_2,18,21,51,270,emodin,ChemicalEntity,Negative_Correlation,free fatty acid,ChemicalEntity,0.029218003153800964
qwen3_8b,train,28260110,generation_2,19,21,51,270,emodin,ChemicalEntity,Negative_Correlation,colon cancer,DiseaseOrPhenotypicFeature,0.9893921613693237
qwen3_8b,train,28260110,generation_2,20,21,51,270,emodin,ChemicalEntity,Negative_Correlation,cancer,DiseaseOrPhenotypicFeature,0.9865999817848206
qwen3_8b,train,28260110,generation_3,0,21,51,268,fatty acid,ChemicalEntity,Association,colon cancer,DiseaseOrPhenotypicFeature,0.9942540526390076
qwen3_8b,train,28260110,generation_3,1,21,51,268,Palmitate,ChemicalEntity,Association,fatty acid synthase,GeneOrGeneProduct,0.2027272880077362
qwen3_8b,train,28260110,generation_3,2,21,51,268,Palmitate,ChemicalEntity,Association,emodin,ChemicalEntity,0.9041904807090759
qwen3_8b,train,28260110,generation_3,3,21,51,268,cerulenin,ChemicalEntity,Negative_Correlation,fatty acid synthase,GeneOrGeneProduct,0.5452736616134644
qwen3_8b,train,28260110,generation_3,4,21,51,268,cerulenin,ChemicalEntity,Negative_Correlation,colon cancer,DiseaseOrPhenotypicFeature,0.9870211482048035
qwen3_8b,train,28260110,generation_3,5,21,51,268,fatty acid synthase,GeneOrGeneProduct,Association,fatty acid,ChemicalEntity,0.9923632144927979
qwen3_8b,train,28260110,generation_3,6,21,51,268,fatty acid synthase,GeneOrGeneProduct,Association,5595,unknown,0.00035425880923867226
qwen3_8b,train,28260110,generation_3,7,21,51,268,fatty acid synthase,GeneOrGeneProduct,Association,5594,unknown,0.00030125127523206174
qwen3_8b,train,28260110,generation_3,8,21,51,268,fatty acid synthase,GeneOrGeneProduct,Association,Akt,GeneOrGeneProduct,0.9945546388626099
qwen3_8b,train,28260110,generation_3,9,21,51,268,fatty acid synthase,GeneOrGeneProduct,Association,phosphatidylinositol 3-kinase,GeneOrGeneProduct,0.9957624077796936
qwen3_8b,train,28260110,generation_3,10,21,51,268,fatty acid synthase,GeneOrGeneProduct,Association,nicotinamide adenine dinucleotide phosphate,ChemicalEntity,0.00022294842347037047
qwen3_8b,train,28260110,generation_3,11,21,51,268,fatty acid synthase,GeneOrGeneProduct,Association,colon cancer,DiseaseOrPhenotypicFeature,0.994671642780304
qwen3_8b,train,28260110,generation_3,12,21,51,268,fatty acid synthase,GeneOrGeneProduct,Negative_Correlation,emodin,ChemicalEntity,0.9680491089820862
qwen3_8b,train,28260110,generation_3,13,21,51,268,emodin,ChemicalEntity,Association,5595,unknown,0.0017879571532830596
qwen3_8b,train,28260110,generation_3,14,21,51,268,emodin,ChemicalEntity,Association,5594,unknown,0.0006799925467930734
qwen3_8b,train,28260110,generation_3,15,21,51,268,emodin,ChemicalEntity,Association,Akt,GeneOrGeneProduct,0.9927298426628113
qwen3_8b,train,28260110,generation_3,16,21,51,268,emodin,ChemicalEntity,Association,phosphatidylinositol 3-kinase,GeneOrGeneProduct,0.9958057403564453
qwen3_8b,train,28260110,generation_3,17,21,51,268,emodin,ChemicalEntity,Cotreatment,cerulenin,ChemicalEntity,0.01694926619529724
qwen3_8b,train,28260110,generation_3,18,21,51,268,emodin,ChemicalEntity,Negative_Correlation,free fatty acid,ChemicalEntity,0.008335857652127743
qwen3_8b,train,28260110,generation_3,19,21,51,268,emodin,ChemicalEntity,Negative_Correlation,colon cancer,DiseaseOrPhenotypicFeature,0.9863764643669128
qwen3_8b,train,28260110,generation_3,20,21,51,268,emodin,ChemicalEntity,Negative_Correlation,cancer,DiseaseOrPhenotypicFeature,0.975695788860321
qwen3_8b,train,28747658,generation_1,0,27,31,309,cancer,DiseaseOrPhenotypicFeature,Association,PP2C-alpha,GeneOrGeneProduct,0.9980008006095886
qwen3_8b,train,28747658,generation_1,1,27,31,309,cancer,DiseaseOrPhenotypicFeature,Association,PAK1,GeneOrGeneProduct,0.9981114864349365
qwen3_8b,train,28747658,generation_1,2,27,31,309,cancer,DiseaseOrPhenotypicFeature,Association,GSK-3 beta,GeneOrGeneProduct,0.9982315897941589
qwen3_8b,train,28747658,generation_1,3,27,31,309,cancer,DiseaseOrPhenotypicFeature,Association,CHEK2,GeneOrGeneProduct,0.9982879757881165
qwen3_8b,train,28747658,generation_1,4,27,31,309,cancer,DiseaseOrPhenotypicFeature,Association,CHEK1,GeneOrGeneProduct,0.9982771873474121
qwen3_8b,train,28747658,generation_1,5,27,31,309,cancer,DiseaseOrPhenotypicFeature,Association,CDK8,GeneOrGeneProduct,0.9982917904853821
qwen3_8b,train,28747658,generation_1,6,27,31,309,cancer,DiseaseOrPhenotypicFeature,Association,CDK2,GeneOrGeneProduct,0.9982043504714966
qwen3_8b,train,28747658,generation_1,7,27,31,309,cancer,DiseaseOrPhenotypicFeature,Association,CDK1,GeneOrGeneProduct,0.9982919096946716
qwen3_8b,train,28747658,generation_1,8,27,31,309,cancer,DiseaseOrPhenotypicFeature,Association,NPM,GeneOrGeneProduct,0.9982938170433044
qwen3_8b,train,28747658,generation_1,9,27,31,309,p17,GeneOrGeneProduct,Association,lymphoma,DiseaseOrPhenotypicFeature,0.9938953518867493
qwen3_8b,train,28747658,generation_1,10,27,31,309,p17,GeneOrGeneProduct,Association,PP2C-alpha,GeneOrGeneProduct,0.9935358762741089
qwen3_8b,train,28747658,generation_1,11,27,31,309,p17,GeneOrGeneProduct,Association,PAK1,GeneOrGeneProduct,0.99565589427948
qwen3_8b,train,28747658,generation_1,12,27,31,309,p17,GeneOrGeneProduct,Association,GSK-3 beta,GeneOrGeneProduct,0.9973113536834717
qwen3_8b,train,28747658,generation_1,13,27,31,309,p17,GeneOrGeneProduct,Association,CHEK2,GeneOrGeneProduct,0.9964847564697266
qwen3_8b,train,28747658,generation_1,14,27,31,309,p17,GeneOrGeneProduct,Association,CHEK1,GeneOrGeneProduct,0.9961917400360107
qwen3_8b,train,28747658,generation_1,15,27,31,309,p17,GeneOrGeneProduct,Association,CDK8,GeneOrGeneProduct,0.9960099458694458
qwen3_8b,train,28747658,generation_1,16,27,31,309,p17,GeneOrGeneProduct,Association,CDK2,GeneOrGeneProduct,0.9932188391685486
qwen3_8b,train,28747658,generation_1,17,27,31,309,p17,GeneOrGeneProduct,Association,CDK1,GeneOrGeneProduct,0.9958406090736389
qwen3_8b,train,28747658,generation_1,18,27,31,309,p17,GeneOrGeneProduct,Association,cancer,DiseaseOrPhenotypicFeature,0.9928075075149536
qwen3_8b,train,28747658,generation_1,19,27,31,309,p17,GeneOrGeneProduct,Association,MAPK8,GeneOrGeneProduct,0.9950563907623291
qwen3_8b,train,28747658,generation_1,20,27,31,309,p17,GeneOrGeneProduct,Association,PAX2,GeneOrGeneProduct,0.9945259094238281
qwen3_8b,train,28747658,generation_1,21,27,31,309,p17,GeneOrGeneProduct,Association,Src,GeneOrGeneProduct,0.9965999722480774
qwen3_8b,train,28747658,generation_1,22,27,31,309,p17,GeneOrGeneProduct,Association,YWHAZ,GeneOrGeneProduct,0.997427761554718
qwen3_8b,train,28747658,generation_1,23,27,31,309,p17,GeneOrGeneProduct,Association,NPM,GeneOrGeneProduct,0.9965651631355286
qwen3_8b,train,28747658,generation_1,24,27,31,309,p17,GeneOrGeneProduct,Association,DFF-45,GeneOrGeneProduct,0.9971798658370972
qwen3_8b,train,28747658,generation_1,25,27,31,309,p17,GeneOrGeneProduct,Association,CASP-7,GeneOrGeneProduct,0.9976118803024292
qwen3_8b,train,28747658,generation_1,26,27,31,309,p17,GeneOrGeneProduct,Association,CASP-9,GeneOrGeneProduct,0.9978450536727905
qwen3_8b,train,28747658,generation_2,0,27,31,258,cancer,DiseaseOrPhenotypicFeature,Association,PP2C-alpha,GeneOrGeneProduct,0.9981333613395691
